schedule_date,team_id_home,team_id_away,rain_or_snow
11/09/2014,OAK,DEN,False
11/09/2014,SEA,NYG,True
11/09/2014,TB,ATL,True
11/10/2014,PHI,CAR,False
11/13/2014,MIA,BUF,False
11/16/2014,CAR,ATL,False
11/16/2014,CLE,HOU,True
11/16/2014,GB,PHI,True
11/16/2014,NYG,SF,True
11/16/2014,LAC,OAK,False
11/17/2014,TEN,PIT,True
11/20/2014,OAK,KC,True
11/23/2014,DEN,MIA,False
11/23/2014,MIN,GB,True
11/23/2014,NE,DET,False
11/23/2014,NYG,DAL,False
11/23/2014,PHI,TEN,False
11/23/2014,LAC,LAR,False
11/23/2014,SF,WAS,False
11/23/2014,SEA,ARI,True
11/27/2014,SF,SEA,False
11/30/2014,BAL,LAC,False
11/30/2014,GB,NE,False
11/30/2014,JAX,NYG,False
11/30/2014,MIN,CAR,False
11/30/2014,PIT,NO,False
11/30/2014,TB,CIN,False
12/01/2014,NYJ,MIA,True
12/07/2014,CLE,IND,False
12/07/2014,DEN,BUF,False
12/07/2014,JAX,HOU,False
12/07/2014,MIA,BAL,False
12/07/2014,MIN,NYJ,True
12/07/2014,OAK,SF,True
12/07/2014,PHI,SEA,False
12/07/2014,LAC,NE,False
12/07/2014,TEN,NYG,False
12/08/2014,GB,ATL,True
12/14/2014,BAL,JAX,False
12/14/2014,CAR,TB,False
12/14/2014,CLE,CIN,False
12/14/2014,NE,MIA,False
12/14/2014,NYG,WAS,False
12/14/2014,PHI,DAL,False
12/14/2014,LAC,DEN,False
12/14/2014,TEN,NYJ,False
12/18/2014,JAX,TEN,False
12/20/2014,SF,LAC,True
12/21/2014,CAR,CLE,False
12/21/2014,MIA,MIN,False
12/21/2014,NYJ,NE,False
12/21/2014,OAK,BUF,True
12/21/2014,PIT,KC,False
12/21/2014,TB,GB,True
12/28/2014,BAL,CLE,True
12/28/2014,DEN,OAK,False
12/28/2014,GB,DET,False
12/28/2014,MIA,NYJ,False
12/28/2014,MIN,CHI,False
12/28/2014,NE,BUF,True
12/28/2014,NYG,PHI,True
12/28/2014,PIT,CIN,True
12/28/2014,SF,ARI,False
12/28/2014,SEA,LAR,False
12/28/2014,TB,NO,False
12/28/2014,TEN,IND,True
01/03/2015,CAR,ARI,True
01/03/2015,PIT,BAL,True
01/10/2015,NE,BAL,False
01/11/2015,DEN,IND,False
01/11/2015,GB,DAL,False
01/18/2015,NE,IND,True
09/10/2015,NE,PIT,True
09/13/2015,BUF,IND,True
09/13/2015,DEN,BAL,False
09/13/2015,JAX,CAR,False
09/13/2015,NYJ,CLE,True
09/13/2015,OAK,CIN,False
09/13/2015,LAC,DET,False
09/13/2015,TB,TEN,True
09/14/2015,SF,MIN,False
09/20/2015,BUF,NE,True
09/20/2015,CAR,HOU,False
09/20/2015,CLE,TEN,False
09/20/2015,GB,SEA,False
09/20/2015,JAX,MIA,False
09/20/2015,MIN,DET,True
09/20/2015,NYG,ATL,False
09/20/2015,OAK,BAL,False
09/20/2015,PHI,DAL,False
09/20/2015,PIT,SF,False
09/24/2015,NYG,WAS,False
09/27/2015,BAL,CIN,False
09/27/2015,CAR,NO,True
09/27/2015,CLE,OAK,False
09/27/2015,MIA,BUF,False
09/27/2015,MIN,LAC,False
09/27/2015,NE,JAX,False
09/27/2015,NYJ,PHI,False
09/27/2015,TEN,IND,False
09/28/2015,GB,KC,True
10/01/2015,PIT,BAL,False
10/04/2015,BUF,NYG,True
10/04/2015,DEN,MIN,True
10/04/2015,LAC,CLE,True
10/04/2015,SF,GB,False
10/04/2015,TB,CAR,True
10/11/2015,BAL,CLE,False
10/11/2015,GB,LAR,False
10/11/2015,NYG,SF,False
10/11/2015,OAK,DEN,False
10/11/2015,PHI,NO,False
10/11/2015,TB,JAX,False
10/11/2015,TEN,BUF,False
10/12/2015,LAC,PIT,False
10/18/2015,CLE,DEN,False
10/18/2015,GB,LAC,False
10/18/2015,JAX,HOU,False
10/18/2015,MIN,KC,False
10/18/2015,NYJ,WAS,False
10/18/2015,PIT,ARI,True
10/18/2015,SF,BAL,False
10/18/2015,TEN,MIA,False
10/19/2015,PHI,NYG,False
10/22/2015,SF,SEA,False
10/25/2015,CAR,PHI,False
10/25/2015,KC,PIT,False
10/25/2015,MIA,HOU,False
10/25/2015,NE,NYJ,False
10/25/2015,NYG,DAL,True
10/25/2015,LAC,OAK,False
10/25/2015,TEN,ATL,True
10/29/2015,NE,MIA,True
11/01/2015,BAL,LAC,True
11/01/2015,CLE,ARI,True
11/01/2015,DEN,GB,False
11/01/2015,OAK,NYJ,True
11/01/2015,PIT,CIN,True
11/02/2015,CAR,IND,True
11/08/2015,CAR,GB,True
11/08/2015,MIN,LAR,False
11/08/2015,NE,WAS,False
11/08/2015,NYJ,JAX,False
11/08/2015,PIT,OAK,False
11/08/2015,SF,ATL,True
11/08/2015,TB,NYG,False
11/09/2015,LAC,CHI,True
11/12/2015,NYJ,BUF,False
11/15/2015,BAL,JAX,False
11/15/2015,DEN,KC,False
11/15/2015,GB,DET,False
11/15/2015,NYG,NE,False
11/15/2015,OAK,MIN,True
11/15/2015,PHI,MIA,False
11/15/2015,PIT,CLE,False
11/15/2015,TB,DAL,False
11/15/2015,TEN,CAR,False
11/19/2015,JAX,TEN,True
11/22/2015,BAL,LAR,False
11/22/2015,CAR,WAS,False
11/22/2015,MIA,DAL,True
11/22/2015,MIN,GB,False
11/22/2015,PHI,TB,False
11/22/2015,LAC,KC,False
11/23/2015,NE,BUF,True
11/26/2015,GB,CHI,True
11/29/2015,DEN,NE,False
11/29/2015,JAX,LAC,False
11/29/2015,KC,BUF,True
11/29/2015,NYJ,MIA,False
11/29/2015,SF,ARI,False
11/29/2015,TEN,OAK,True
11/30/2015,CLE,BAL,False
12/06/2015,CLE,CIN,False
12/06/2015,MIA,BAL,False
12/06/2015,MIN,SEA,False
12/06/2015,NE,PHI,False
12/06/2015,NYG,NYJ,False
12/06/2015,OAK,KC,True
12/06/2015,PIT,IND,False
12/06/2015,LAC,DEN,False
12/06/2015,TB,ATL,False
12/06/2015,TEN,JAX,False
12/13/2015,BAL,SEA,False
12/13/2015,CAR,ATL,False
12/13/2015,CLE,SF,False
12/13/2015,DEN,OAK,True
12/13/2015,GB,DAL,True
12/13/2015,JAX,IND,True
12/13/2015,NYJ,TEN,False
12/13/2015,PHI,BUF,False
12/13/2015,TB,NO,False
12/14/2015,MIA,NYG,True
12/20/2015,BAL,KC,False
12/20/2015,JAX,ATL,False
12/20/2015,MIN,CHI,False
12/20/2015,NE,TEN,False
12/20/2015,NYG,CAR,False
12/20/2015,OAK,GB,True
12/20/2015,PHI,ARI,False
12/20/2015,PIT,DEN,False
12/20/2015,LAC,MIA,False
12/20/2015,SF,CIN,True
12/24/2015,OAK,LAC,True
12/26/2015,PHI,WAS,False
12/27/2015,BAL,PIT,True
12/27/2015,KC,CLE,True
12/27/2015,MIA,IND,True
12/27/2015,MIN,NYG,False
12/27/2015,NYJ,NE,True
12/27/2015,TB,CHI,False
12/27/2015,TEN,HOU,False
12/28/2015,DEN,CIN,False
01/03/2016,CAR,TB,False
01/03/2016,CLE,PIT,True
01/03/2016,DEN,LAC,False
01/03/2016,GB,MIN,False
01/03/2016,KC,OAK,False
01/03/2016,MIA,NE,True
01/03/2016,NYG,PHI,False
01/03/2016,SF,LAR,True
01/10/2016,MIN,SEA,False
01/16/2016,NE,KC,True
01/17/2016,CAR,SEA,True
01/17/2016,DEN,PIT,False
01/24/2016,CAR,ARI,False
01/24/2016,DEN,NE,False
02/07/2016,DEN,CAR,False
09/08/2016,DEN,CAR,False
09/11/2016,BAL,BUF,False
09/11/2016,JAX,GB,False
09/11/2016,KC,LAC,False
09/11/2016,NYJ,CIN,False
09/11/2016,PHI,CLE,False
09/11/2016,TEN,MIN,False
09/12/2016,SF,LAR,False
09/15/2016,BUF,NYJ,True
09/18/2016,CAR,SF,False
09/18/2016,CLE,BAL,False
09/18/2016,DEN,IND,False
09/18/2016,LAR,SEA,False
09/18/2016,NE,MIA,True
09/18/2016,NYG,NO,False
09/18/2016,OAK,ATL,False
09/18/2016,PIT,CIN,True
09/18/2016,LAC,JAX,False
09/22/2016,NE,HOU,False
09/25/2016,CAR,MIN,False
09/25/2016,GB,DET,True
09/25/2016,JAX,BAL,False
09/25/2016,MIA,CLE,False
09/25/2016,NYG,WAS,False
09/25/2016,PHI,PIT,False
09/25/2016,TB,LAR,True
09/25/2016,TEN,OAK,False
10/02/2016,BAL,OAK,True
10/02/2016,NE,BUF,True
10/02/2016,NYJ,SEA,False
10/02/2016,PIT,KC,True
10/02/2016,SF,DAL,False
10/02/2016,TB,DEN,True
10/06/2016,SF,ARI,False
10/09/2016,BAL,WAS,True
10/09/2016,CLE,NE,False
10/09/2016,DEN,ATL,False
10/09/2016,GB,NYG,False
10/09/2016,LAR,BUF,False
10/09/2016,MIA,TEN,False
10/09/2016,OAK,LAC,False
10/09/2016,PIT,NYJ,False
10/10/2016,CAR,TB,False
10/13/2016,LAC,DEN,False
10/16/2016,GB,DAL,False
10/16/2016,MIA,PIT,True
10/16/2016,NE,CIN,False
10/16/2016,NYG,BAL,False
10/16/2016,OAK,KC,True
10/16/2016,TEN,CLE,False
10/20/2016,GB,CHI,False
10/23/2016,JAX,OAK,False
10/23/2016,MIA,BUF,False
10/23/2016,NYJ,BAL,False
10/23/2016,PHI,MIN,False
10/23/2016,PIT,NE,False
10/23/2016,SF,TB,False
10/23/2016,TEN,IND,False
10/24/2016,DEN,HOU,False
10/27/2016,TEN,JAX,False
10/30/2016,CAR,ARI,False
10/30/2016,CLE,NYJ,True
10/30/2016,DEN,LAC,False
10/30/2016,TB,OAK,False
11/03/2016,TB,ATL,False
11/06/2016,BAL,PIT,False
11/06/2016,CLE,DAL,False
11/06/2016,GB,IND,False
11/06/2016,LAR,CAR,False
11/06/2016,MIA,NYJ,True
11/06/2016,NYG,PHI,False
11/06/2016,OAK,DEN,False
11/06/2016,LAC,TEN,False
11/06/2016,SF,NO,False
11/10/2016,BAL,CLE,False
11/13/2016,CAR,KC,True
11/13/2016,JAX,HOU,False
11/13/2016,NE,SEA,False
11/13/2016,NYJ,LAR,False
11/13/2016,PHI,ATL,False
11/13/2016,PIT,DAL,False
11/13/2016,LAC,MIA,False
11/13/2016,TB,CHI,False
11/13/2016,TEN,GB,False
11/14/2016,NYG,CIN,False
11/17/2016,CAR,NO,False
11/20/2016,CLE,PIT,True
11/20/2016,KC,TB,False
11/20/2016,LAR,MIA,True
11/20/2016,NYG,CHI,True
11/20/2016,SF,NE,True
11/27/2016,BAL,CIN,False
11/27/2016,CLE,NYG,False
11/27/2016,DEN,KC,False
11/27/2016,MIA,SF,False
11/27/2016,NYJ,NE,False
11/27/2016,OAK,CAR,True
11/27/2016,TB,SEA,False
11/28/2016,PHI,GB,False
12/04/2016,BAL,MIA,True
12/04/2016,GB,HOU,True
12/04/2016,JAX,DEN,False
12/04/2016,NE,LAR,False
12/04/2016,OAK,BUF,False
12/04/2016,PIT,NYG,True
12/05/2016,NYJ,IND,True
12/11/2016,CAR,LAC,False
12/11/2016,CLE,CIN,True
12/11/2016,GB,SEA,True
12/11/2016,JAX,MIN,False
12/11/2016,LAR,ATL,True
12/11/2016,MIA,ARI,True
12/11/2016,NYG,DAL,True
12/11/2016,PHI,WAS,False
12/11/2016,SF,NYJ,False
12/11/2016,TB,NO,False
12/11/2016,TEN,DEN,True
12/12/2016,NE,BAL,True
12/17/2016,NYJ,MIA,True
12/18/2016,BAL,PHI,True
12/18/2016,DEN,NE,True
12/18/2016,KC,TEN,True
12/18/2016,NYG,DET,True
12/18/2016,LAC,OAK,False
12/22/2016,PHI,NYG,False
12/24/2016,CAR,ATL,False
12/24/2016,CLE,LAC,True
12/24/2016,GB,MIN,False
12/24/2016,JAX,TEN,False
12/24/2016,LAR,SF,True
12/24/2016,NE,NYJ,True
12/24/2016,OAK,IND,False
12/25/2016,PIT,BAL,False
01/01/2017,DEN,OAK,False
01/01/2017,LAR,ARI,False
01/01/2017,MIA,NE,False
01/01/2017,NYJ,BUF,False
01/01/2017,PHI,DAL,False
01/01/2017,PIT,CLE,True
01/01/2017,LAC,KC,True
01/01/2017,SF,SEA,True
01/01/2017,TB,CAR,False
01/01/2017,TEN,HOU,False
01/08/2017,GB,NYG,False
01/08/2017,PIT,MIA,False
01/14/2017,NE,HOU,False
01/22/2017,NE,PIT,True
09/07/2017,NE,KC,True
09/10/2017,CLE,PIT,False
09/10/2017,GB,SEA,False
09/10/2017,LAR,IND,False
09/10/2017,SF,CAR,False
09/10/2017,TEN,OAK,False
09/11/2017,DEN,LAC,False
09/17/2017,BAL,CLE,False
09/17/2017,CAR,BUF,False
09/17/2017,DEN,DAL,False
09/17/2017,JAX,TEN,False
09/17/2017,KC,PHI,True
09/17/2017,LAC,MIA,False
09/17/2017,LAR,WAS,False
09/17/2017,OAK,NYJ,False
09/17/2017,PIT,MIN,False
09/17/2017,TB,CHI,False
09/18/2017,NYG,DET,False
09/21/2017,SF,LAR,False
09/24/2017,BUF,DEN,False
09/24/2017,CAR,NO,False
09/24/2017,GB,CIN,False
09/24/2017,LAC,KC,False
09/24/2017,NE,HOU,False
09/24/2017,NYJ,MIA,False
09/24/2017,PHI,NYG,False
09/24/2017,TEN,SEA,False
09/28/2017,GB,CHI,True
10/01/2017,BAL,PIT,False
10/01/2017,CLE,CIN,False
10/01/2017,DEN,OAK,False
10/01/2017,LAC,PHI,False
10/01/2017,NE,CAR,False
10/01/2017,NYJ,JAX,False
10/01/2017,TB,NYG,True
10/02/2017,KC,WAS,False
10/05/2017,TB,NE,True
10/08/2017,CLE,NYJ,True
10/08/2017,LAR,SEA,False
10/08/2017,MIA,TEN,False
10/08/2017,NYG,LAC,True
10/08/2017,OAK,BAL,False
10/08/2017,PHI,ARI,True
10/08/2017,PIT,JAX,True
10/12/2017,CAR,PHI,False
10/15/2017,BAL,CHI,False
10/15/2017,DEN,NYG,False
10/15/2017,KC,PIT,True
10/15/2017,NYJ,NE,False
10/15/2017,OAK,LAC,False
10/16/2017,TEN,IND,False
10/19/2017,OAK,KC,True
10/22/2017,CLE,TEN,False
10/22/2017,GB,NO,True
10/22/2017,LAC,DEN,False
10/22/2017,MIA,NYJ,False
10/22/2017,NE,ATL,False
10/22/2017,NYG,SEA,False
10/22/2017,PIT,CIN,False
10/22/2017,SF,DAL,False
10/23/2017,PHI,WAS,False
10/26/2017,BAL,MIA,False
10/29/2017,NE,LAC,True
10/29/2017,NYJ,ATL,True
10/29/2017,PHI,SF,True
10/29/2017,TB,CAR,True
11/02/2017,NYJ,BUF,False
11/05/2017,CAR,ATL,False
11/05/2017,JAX,CIN,False
11/05/2017,MIA,OAK,False
11/05/2017,NYG,LAR,True
11/05/2017,PHI,DEN,True
11/05/2017,SF,ARI,False
11/05/2017,TEN,BAL,False
11/06/2017,GB,DET,False
11/12/2017,DEN,NE,False
11/12/2017,JAX,LAC,False
11/12/2017,LAR,HOU,False
11/12/2017,SF,NYG,False
11/12/2017,TB,NYJ,True
11/12/2017,TEN,CIN,False
11/13/2017,CAR,MIA,True
11/16/2017,PIT,TEN,False
11/19/2017,CLE,JAX,True
11/19/2017,DEN,CIN,False
11/19/2017,GB,BAL,False
11/19/2017,LAC,BUF,False
11/19/2017,MIA,TB,False
11/19/2017,NYG,KC,True
11/26/2017,KC,BUF,False
11/26/2017,LAR,NO,False
11/26/2017,NE,MIA,False
11/26/2017,NYJ,CAR,False
11/26/2017,OAK,DEN,True
11/26/2017,PHI,CHI,False
11/26/2017,PIT,GB,False
11/26/2017,SF,SEA,True
11/27/2017,BAL,HOU,False
12/03/2017,BAL,DET,True
12/03/2017,GB,TB,False
12/03/2017,JAX,IND,False
12/03/2017,LAC,CLE,False
12/03/2017,MIA,DEN,False
12/03/2017,NYJ,KC,False
12/03/2017,OAK,NYG,True
12/03/2017,TEN,HOU,False
12/10/2017,CAR,MIN,False
12/10/2017,CLE,GB,False
12/10/2017,DEN,NYJ,False
12/10/2017,JAX,SEA,False
12/10/2017,KC,OAK,False
12/10/2017,LAC,WAS,False
12/10/2017,LAR,PHI,False
12/10/2017,NYG,DAL,False
12/10/2017,PIT,BAL,True
12/10/2017,TB,DET,False
12/11/2017,MIA,NE,False
12/16/2017,KC,LAC,False
12/17/2017,CAR,GB,False
12/17/2017,CLE,BAL,False
12/17/2017,JAX,HOU,False
12/17/2017,NYG,PHI,False
12/17/2017,OAK,DAL,False
12/17/2017,PIT,NE,True
12/17/2017,SF,TEN,False
12/18/2017,TB,ATL,False
12/23/2017,BAL,IND,True
12/23/2017,GB,MIN,False
12/24/2017,CAR,TB,False
12/24/2017,KC,MIA,True
12/24/2017,NE,BUF,False
12/24/2017,NYJ,LAC,False
12/24/2017,SF,JAX,False
12/24/2017,TEN,LAR,True
12/25/2017,PHI,OAK,True
12/31/2017,BAL,CIN,False
12/31/2017,DEN,KC,False
12/31/2017,LAC,OAK,False
12/31/2017,LAR,SF,False
12/31/2017,MIA,BUF,False
12/31/2017,NE,NYJ,False
12/31/2017,NYG,WAS,False
12/31/2017,PHI,DAL,False
12/31/2017,PIT,CLE,True
12/31/2017,TB,NO,False
12/31/2017,TEN,JAX,False
01/06/2018,KC,TEN,False
01/06/2018,LAR,ATL,False
01/07/2018,JAX,BUF,False
01/13/2018,NE,TEN,True
01/13/2018,PHI,ATL,True
01/14/2018,PIT,JAX,False
01/21/2018,NE,JAX,False
01/21/2018,PHI,MIN,False
09/06/2018,PHI,ATL,True
09/09/2018,BAL,BUF,True
09/09/2018,CAR,DAL,True
09/09/2018,CLE,PIT,True
09/09/2018,DEN,SEA,True
09/09/2018,GB,CHI,False
09/09/2018,LAC,KC,False
09/09/2018,MIA,TEN,True
09/09/2018,NE,HOU,False
09/09/2018,NYG,JAX,True
09/10/2018,OAK,LAR,False
09/16/2018,DEN,OAK,False
09/16/2018,GB,MIN,False
09/16/2018,JAX,NE,False
09/16/2018,LAR,ARI,False
09/16/2018,NYJ,MIA,False
09/16/2018,PIT,KC,False
09/16/2018,SF,DET,False
09/16/2018,TB,PHI,False
09/16/2018,TEN,HOU,False
09/20/2018,CLE,NYJ,False
09/23/2018,BAL,DEN,True
09/23/2018,CAR,CIN,False
09/23/2018,KC,SF,False
09/23/2018,LAR,LAC,False
09/23/2018,MIA,OAK,False
09/23/2018,PHI,IND,True
09/24/2018,TB,PIT,True
09/27/2018,LAR,MIN,False
09/30/2018,GB,BUF,False
09/30/2018,LAC,SF,False
09/30/2018,NE,MIA,False
09/30/2018,NYG,NO,False
09/30/2018,OAK,CLE,False
09/30/2018,PIT,BAL,False
09/30/2018,TEN,PHI,False
10/01/2018,DEN,KC,False
10/04/2018,NE,IND,False
10/07/2018,CAR,NYG,False
10/07/2018,CLE,BAL,True
10/07/2018,KC,JAX,True
10/07/2018,LAC,OAK,False
10/07/2018,NYJ,DEN,False
10/07/2018,PHI,MIN,False
10/07/2018,PIT,ATL,False
10/07/2018,SF,ARI,False
10/11/2018,NYG,PHI,True
10/14/2018,CLE,LAC,False
10/14/2018,DEN,LAR,True
10/14/2018,MIA,CHI,True
10/14/2018,NE,KC,False
10/14/2018,NYJ,IND,False
10/14/2018,TEN,BAL,True
10/15/2018,GB,SF,False
10/21/2018,BAL,NO,False
10/21/2018,KC,CIN,False
10/21/2018,MIA,DET,False
10/21/2018,NYJ,MIN,False
10/21/2018,PHI,CAR,False
10/21/2018,SF,LAR,False
10/21/2018,TB,CLE,False
10/28/2018,CAR,BAL,False
10/28/2018,KC,DEN,False
10/28/2018,LAR,GB,False
10/28/2018,NYG,WAS,True
10/28/2018,OAK,IND,False
10/28/2018,PIT,CLE,True
11/01/2018,SF,OAK,False
11/04/2018,BAL,PIT,False
11/04/2018,CAR,TB,True
11/04/2018,CLE,KC,False
11/04/2018,DEN,HOU,True
11/04/2018,MIA,NYJ,True
11/04/2018,NE,GB,False
11/08/2018,PIT,CAR,False
11/11/2018,CLE,ATL,False
11/11/2018,GB,MIA,True
11/11/2018,LAR,SEA,False
11/11/2018,NYJ,BUF,False
11/11/2018,OAK,LAC,False
11/11/2018,PHI,DAL,False
11/11/2018,TB,WAS,False
11/11/2018,TEN,NE,False
11/12/2018,SF,NYG,False
11/18/2018,BAL,CIN,False
11/18/2018,LAC,DEN,False
11/18/2018,NYG,TB,False
11/19/2018,LAR,KC,False
11/25/2018,BAL,OAK,False
11/25/2018,CAR,SEA,False
11/25/2018,DEN,PIT,True
11/25/2018,LAC,ARI,False
11/25/2018,NYJ,NE,True
11/25/2018,PHI,NYG,True
11/25/2018,TB,SF,False
12/02/2018,GB,ARI,True
12/02/2018,MIA,BUF,False
12/02/2018,NE,MIN,True
12/02/2018,NYG,CHI,True
12/02/2018,OAK,KC,False
12/02/2018,PIT,LAC,True
12/02/2018,TB,CAR,False
12/02/2018,TEN,NYJ,False
12/03/2018,PHI,WAS,False
12/06/2018,TEN,JAX,False
12/09/2018,CLE,CAR,False
12/09/2018,GB,ATL,False
12/09/2018,KC,BAL,False
12/09/2018,LAC,CIN,False
12/09/2018,MIA,NE,True
12/09/2018,OAK,PIT,False
12/09/2018,SF,DEN,False
12/09/2018,TB,NO,True
12/13/2018,KC,LAC,False
12/15/2018,DEN,CLE,False
12/15/2018,NYJ,HOU,True
12/16/2018,BAL,TB,True
12/16/2018,LAR,PHI,False
12/16/2018,NYG,TEN,True
12/16/2018,PIT,NE,True
12/16/2018,SF,SEA,True
12/17/2018,CAR,NO,False
12/22/2018,LAC,BAL,False
12/22/2018,TEN,WAS,False
12/23/2018,CAR,ATL,False
12/23/2018,CLE,CIN,False
12/23/2018,MIA,JAX,False
12/23/2018,NE,BUF,False
12/23/2018,NYJ,GB,False
12/23/2018,PHI,HOU,False
12/23/2018,SF,CHI,True
12/24/2018,OAK,DEN,True
12/30/2018,BAL,CLE,False
12/30/2018,DEN,LAC,False
12/30/2018,GB,DET,False
12/30/2018,KC,OAK,False
12/30/2018,LAR,SF,False
12/30/2018,NE,NYJ,False
12/30/2018,NYG,DAL,False
12/30/2018,PIT,CIN,False
12/30/2018,TB,ATL,False
12/30/2018,TEN,IND,True
01/06/2019,BAL,LAC,False
01/12/2019,LAR,DAL,True
01/13/2019,NE,LAC,False
